 latitude  |  longitude  | speed 
 45.638508 | -122.647705 |     0
 45.632682 | -122.672702 |     0
 45.632678 |   -122.6727 |     0
 45.632678 |   -122.6727 |     0
 45.632678 |   -122.6727 |     0
 45.628903 | -122.672687 |     0
 45.626645 | -122.671882 |     0
 45.631763 |   -122.6705 |     0
 45.634745 | -122.670423 |     0
 45.634745 | -122.670423 |     0
 45.634747 | -122.670423 |     0
 45.637903 | -122.641085 |     0
 45.644673 |  -122.60094 |     0
 45.650862 | -122.583757 |     0
  45.65396 | -122.587362 |     0
 45.655838 | -122.585383 |     0
 45.655838 | -122.585383 |     0
 45.655838 | -122.585383 |     0
 45.656017 |  -122.58843 |     0
  45.64237 | -122.612472 |     0
 45.641367 | -122.616398 |     0
 45.638645 | -122.625847 |     0
 45.638645 | -122.625847 |     0
 45.638645 | -122.625847 |     0
 45.638502 | -122.647537 |     0
 45.635142 |  -122.65522 |     0
 45.634938 | -122.671328 |     0
 45.634937 | -122.671347 |     0
 45.628837 |  -122.67267 |     0
  45.62664 | -122.671887 |     0
 45.631713 | -122.670493 |     0
 45.633082 | -122.670467 |     0
 45.633208 | -122.658375 |     0
 45.638355 |  -122.64781 |     0
 45.638355 |  -122.64781 |     0
 45.638307 | -122.645903 |     0
  45.63799 | -122.641997 |     0
 45.637913 | -122.641175 |     0
  45.64715 |  -122.59233 |     0
 45.650893 | -122.583748 |     0
  45.63674 | -122.604932 |     0
  45.63667 | -122.600483 |     0
  45.63667 | -122.600483 |     0
  45.63667 | -122.600483 |     0
  45.64809 |  -122.60137 |     0
 45.632668 | -122.670077 |     0
 45.626602 |  -122.67272 |     0
 45.626602 |  -122.67272 |     0
 45.626602 |  -122.67272 |     0
 45.519282 | -122.673715 |     0
 45.513635 |  -122.68028 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512805 |  -122.67948 |     0
 45.512823 | -122.679497 |     0
 45.520063 | -122.676893 |     0
 45.519767 | -122.677237 |     0
 45.519767 | -122.677237 |     0
 45.519767 | -122.677237 |     0
 45.519767 | -122.677237 |     0
 45.519767 | -122.677237 |     0
 45.519767 | -122.677237 |     0
 45.519767 | -122.677237 |     0
 45.519767 | -122.677237 |     0
 45.519767 | -122.677237 |     0
 45.519767 | -122.677237 |     0
 45.519767 | -122.677237 |     0
 45.519765 | -122.677237 |     0
 45.519608 | -122.677267 |     0
 45.519608 | -122.677267 |     0
 45.519608 | -122.677267 |     0
 45.519608 | -122.677267 |     0
 45.519608 | -122.677267 |     0
 45.519608 | -122.677267 |     0
 45.519608 | -122.677267 |     0
 45.519608 | -122.677267 |     0
 45.519608 | -122.677267 |     0
 45.519608 | -122.677267 |     0
 45.517052 | -122.678292 |     0
 45.517052 | -122.678292 |     0
 45.517052 | -122.678292 |     0
 45.510158 | -122.682065 |     0
 45.628502 |  -122.67055 |     0
 45.631853 |   -122.6696 |     0
 45.631875 | -122.666013 |     0
 45.690955 | -122.663682 |     0
 45.692952 | -122.662072 |     0
  45.72149 | -122.653927 |     0
  45.72149 | -122.653927 |     0
 45.721492 | -122.653928 |     0
 45.721703 | -122.660353 |     0
 45.721703 | -122.660353 |     0
 45.721703 | -122.660353 |     0
 45.721703 | -122.660353 |     0
 45.721688 | -122.660473 |     0
 45.721783 |  -122.65963 |     0
 45.693082 | -122.661725 |     0
  45.69299 | -122.663932 |     0
 45.690005 | -122.664332 |     0
 45.692623 | -122.662053 |     0
 45.692622 | -122.662053 |     0
 45.692622 | -122.662053 |     0
 45.632663 | -122.670188 |     0
 45.632542 | -122.672492 |     0
 45.632542 | -122.672492 |     0
 45.632542 | -122.672492 |     0
 45.631988 | -122.672758 |     0
 45.624975 | -122.672782 |     0
 45.516857 |  -122.67865 |     0
  45.51373 | -122.680903 |     0
 45.512278 | -122.681643 |     0
 45.509557 | -122.682875 |     0
 45.509557 | -122.682875 |     0
 45.509557 | -122.682875 |     0
 45.509557 | -122.682875 |     0
 45.509557 | -122.682875 |     0
 45.509557 | -122.682875 |     0
 45.509737 | -122.681275 |     0
 45.509737 | -122.681275 |     0
 45.509737 | -122.681275 |     0
 45.509737 | -122.681275 |     0
 45.509737 | -122.681275 |     0
 45.509737 | -122.681275 |     0
 45.510397 | -122.680952 |     0
 45.510397 | -122.680952 |     0
 45.512785 |   -122.6796 |     0
 45.512787 | -122.679598 |     0
 45.512787 | -122.679598 |     0
 45.512787 | -122.679598 |     0
 45.512787 | -122.679598 |     0
 45.512787 | -122.679598 |     0
 45.512787 | -122.679598 |     0
 45.512787 | -122.679598 |     0
 45.512787 | -122.679598 |     0
