,County,TotalPop,State
63628,Fort Bend County,8659,Texas
63629,Fort Bend County,6314,Texas
63630,Fort Bend County,4432,Texas
63631,Fort Bend County,8569,Texas
63632,Fort Bend County,7711,Texas
63633,Fort Bend County,1669,Texas
63634,Fort Bend County,7083,Texas
63635,Fort Bend County,3633,Texas
63636,Fort Bend County,5013,Texas
63637,Fort Bend County,3354,Texas
63638,Fort Bend County,4105,Texas
63639,Fort Bend County,8116,Texas
63640,Fort Bend County,6660,Texas
63641,Fort Bend County,3938,Texas
63642,Fort Bend County,3142,Texas
63643,Fort Bend County,7911,Texas
63644,Fort Bend County,9040,Texas
63645,Fort Bend County,9136,Texas
63646,Fort Bend County,7686,Texas
63647,Fort Bend County,10240,Texas
63648,Fort Bend County,7239,Texas
63649,Fort Bend County,14824,Texas
63650,Fort Bend County,7226,Texas
63651,Fort Bend County,7937,Texas
63652,Fort Bend County,47744,Texas
63653,Fort Bend County,8144,Texas
63654,Fort Bend County,9563,Texas
63655,Fort Bend County,12831,Texas
63656,Fort Bend County,65528,Texas
63657,Fort Bend County,17950,Texas
63658,Fort Bend County,14373,Texas
63659,Fort Bend County,6162,Texas
63660,Fort Bend County,22998,Texas
63661,Fort Bend County,7925,Texas
63662,Fort Bend County,7492,Texas
63663,Fort Bend County,2550,Texas
63664,Fort Bend County,9805,Texas
63665,Fort Bend County,8633,Texas
63666,Fort Bend County,11792,Texas
63667,Fort Bend County,8239,Texas
63668,Fort Bend County,7472,Texas
63669,Fort Bend County,5286,Texas
63670,Fort Bend County,8603,Texas
63671,Fort Bend County,17567,Texas
63672,Fort Bend County,11895,Texas
63673,Fort Bend County,19750,Texas
63674,Fort Bend County,3609,Texas
63675,Fort Bend County,8329,Texas
63676,Fort Bend County,5871,Texas
63677,Fort Bend County,5195,Texas
63678,Fort Bend County,15115,Texas
63679,Fort Bend County,5338,Texas
63680,Fort Bend County,6269,Texas
63681,Fort Bend County,3075,Texas
63682,Fort Bend County,10261,Texas
63683,Fort Bend County,5834,Texas
63684,Fort Bend County,6699,Texas
63685,Fort Bend County,8196,Texas
63686,Fort Bend County,16473,Texas
63687,Fort Bend County,6699,Texas
63688,Fort Bend County,6479,Texas
63689,Fort Bend County,3471,Texas
63690,Franklin County,4857,Texas
63691,Franklin County,2753,Texas
63692,Franklin County,3029,Texas
63693,Freestone County,4967,Texas
63694,Freestone County,1181,Texas
63695,Freestone County,1303,Texas
63696,Freestone County,2346,Texas
63697,Freestone County,5048,Texas
63698,Freestone County,3100,Texas
63699,Freestone County,1701,Texas
63700,Frio County,6493,Texas
63701,Frio County,7246,Texas
63702,Frio County,5371,Texas
63703,Gaines County,4088,Texas
63704,Gaines County,9454,Texas
63705,Gaines County,6347,Texas
63706,Galveston County,5752,Texas
63707,Galveston County,5024,Texas
63708,Galveston County,2197,Texas
63709,Galveston County,7450,Texas
63710,Galveston County,7104,Texas
63711,Galveston County,4394,Texas
63712,Galveston County,11663,Texas
63713,Galveston County,16472,Texas
63714,Galveston County,13626,Texas
63715,Galveston County,11612,Texas
63716,Galveston County,3754,Texas
63717,Galveston County,5494,Texas
63718,Galveston County,1878,Texas
63719,Galveston County,11880,Texas
63720,Galveston County,20885,Texas
63721,Galveston County,5305,Texas
63722,Galveston County,5056,Texas
63723,Galveston County,8133,Texas
63724,Galveston County,7312,Texas
63725,Galveston County,2333,Texas
63726,Galveston County,9670,Texas
63727,Galveston County,4609,Texas
63728,Galveston County,10715,Texas
63729,Galveston County,5043,Texas
63730,Galveston County,3544,Texas
63731,Galveston County,7100,Texas
63732,Galveston County,3276,Texas
63733,Galveston County,6528,Texas
63734,Galveston County,2318,Texas
63735,Galveston County,4767,Texas
63736,Galveston County,2299,Texas
63737,Galveston County,2681,Texas
63738,Galveston County,3405,Texas
63739,Galveston County,3425,Texas
63740,Galveston County,4058,Texas
63741,Galveston County,6576,Texas
63742,Galveston County,6670,Texas
63743,Galveston County,1112,Texas
63744,Galveston County,9343,Texas
63745,Galveston County,5105,Texas
63746,Galveston County,2073,Texas
63747,Galveston County,4128,Texas
63748,Galveston County,2190,Texas
63749,Galveston County,3733,Texas
63750,Galveston County,1137,Texas
63751,Galveston County,2706,Texas
63752,Galveston County,3379,Texas
63753,Galveston County,2865,Texas
63754,Galveston County,901,Texas
63755,Galveston County,1947,Texas
63756,Galveston County,1753,Texas
63757,Galveston County,1377,Texas
63758,Galveston County,1682,Texas
63759,Galveston County,1827,Texas
63760,Galveston County,1848,Texas
63761,Galveston County,2069,Texas
63762,Galveston County,2146,Texas
63763,Galveston County,3488,Texas
63764,Galveston County,1136,Texas
63765,Galveston County,4165,Texas
63766,Galveston County,2384,Texas
63767,Galveston County,4156,Texas
63768,Galveston County,2576,Texas
63769,Galveston County,1347,Texas
63770,Galveston County,2098,Texas
63771,Galveston County,2505,Texas
63772,Galveston County,0,Texas
63773,Garza County,6739,Texas
63774,Gillespie County,3943,Texas
63775,Gillespie County,4478,Texas
63776,Gillespie County,7100,Texas
63777,Gillespie County,6529,Texas
63778,Gillespie County,3889,Texas
63779,Glasscock County,1420,Texas
63780,Goliad County,4469,Texas
63781,Goliad County,3041,Texas
63782,Gonzales County,3311,Texas
63783,Gonzales County,4908,Texas
63784,Gonzales County,3362,Texas
63785,Gonzales County,2391,Texas
63786,Gonzales County,4049,Texas
63787,Gonzales County,2537,Texas
63788,Gray County,4890,Texas
63789,Gray County,4922,Texas
63790,Gray County,4221,Texas
63791,Gray County,3082,Texas
63792,Gray County,2109,Texas
63793,Gray County,2044,Texas
63794,Gray County,1694,Texas
63795,Grayson County,4913,Texas
63796,Grayson County,3423,Texas
63797,Grayson County,2456,Texas
63798,Grayson County,4736,Texas
63799,Grayson County,4049,Texas
63800,Grayson County,3448,Texas
63801,Grayson County,2905,Texas
63802,Grayson County,3527,Texas
63803,Grayson County,1332,Texas
63804,Grayson County,3757,Texas
63805,Grayson County,3964,Texas
63806,Grayson County,5692,Texas
63807,Grayson County,3824,Texas
63808,Grayson County,6520,Texas
63809,Grayson County,4628,Texas
63810,Grayson County,7497,Texas
63811,Grayson County,5970,Texas
63812,Grayson County,3825,Texas
63813,Grayson County,5434,Texas
63814,Grayson County,7002,Texas
63815,Grayson County,5485,Texas
63816,Grayson County,6021,Texas
63817,Grayson County,5264,Texas
63818,Grayson County,6493,Texas
63819,Grayson County,11086,Texas
63820,Grayson County,2895,Texas
63821,Gregg County,5950,Texas
63822,Gregg County,5035,Texas
63823,Gregg County,3710,Texas
63824,Gregg County,3478,Texas
63825,Gregg County,5353,Texas
63826,Gregg County,4470,Texas
63827,Gregg County,7918,Texas
63828,Gregg County,5231,Texas
63829,Gregg County,7386,Texas
63830,Gregg County,3178,Texas
63831,Gregg County,2607,Texas
63832,Gregg County,4046,Texas
63833,Gregg County,2980,Texas
63834,Gregg County,4153,Texas
63835,Gregg County,3447,Texas
63836,Gregg County,4970,Texas
63837,Gregg County,6602,Texas
63838,Gregg County,7463,Texas
63839,Gregg County,5289,Texas
63840,Gregg County,5837,Texas
63841,Gregg County,8168,Texas
63842,Gregg County,5128,Texas
63843,Gregg County,5923,Texas
63844,Gregg County,5076,Texas
63845,Gregg County,4,Texas
63846,Grimes County,5535,Texas
63847,Grimes County,4107,Texas
63848,Grimes County,7053,Texas
63849,Grimes County,5073,Texas
63850,Grimes County,3312,Texas
63851,Grimes County,2278,Texas
63852,Guadalupe County,4794,Texas
63853,Guadalupe County,4405,Texas
63854,Guadalupe County,5678,Texas
63855,Guadalupe County,4683,Texas
63856,Guadalupe County,6550,Texas
63857,Guadalupe County,5300,Texas
63858,Guadalupe County,3086,Texas
63859,Guadalupe County,6557,Texas
63860,Guadalupe County,2738,Texas
63861,Guadalupe County,1843,Texas
63862,Guadalupe County,10647,Texas
63863,Guadalupe County,3234,Texas
63864,Guadalupe County,8798,Texas
63865,Guadalupe County,4787,Texas
63866,Guadalupe County,4334,Texas
63867,Guadalupe County,5419,Texas
63868,Guadalupe County,5520,Texas
63869,Guadalupe County,6603,Texas
63870,Guadalupe County,4679,Texas
63871,Guadalupe County,3955,Texas
63872,Guadalupe County,3330,Texas
63873,Guadalupe County,4942,Texas
63874,Guadalupe County,5554,Texas
63875,Guadalupe County,10026,Texas
63876,Guadalupe County,5093,Texas
63877,Guadalupe County,4105,Texas
63878,Guadalupe County,4941,Texas
63879,Guadalupe County,5404,Texas
63880,Guadalupe County,3884,Texas
63881,Hale County,4338,Texas
63882,Hale County,3709,Texas
63883,Hale County,6295,Texas
63884,Hale County,4943,Texas
63885,Hale County,3469,Texas
63886,Hale County,4396,Texas
63887,Hale County,3029,Texas
63888,Hale County,1441,Texas
63889,Hale County,2907,Texas
63890,Hall County,3102,Texas
63891,Hamilton County,2942,Texas
63892,Hamilton County,1980,Texas
63893,Hamilton County,3298,Texas
63894,Hansford County,1824,Texas
63895,Hansford County,3708,Texas
63896,Hardeman County,3990,Texas
63897,Hardin County,3426,Texas
63898,Hardin County,5756,Texas
63899,Hardin County,11793,Texas
63900,Hardin County,2291,Texas
63901,Hardin County,4616,Texas
63902,Hardin County,8036,Texas
63903,Hardin County,4036,Texas
63904,Hardin County,4242,Texas
63905,Hardin County,3935,Texas
63906,Hardin County,4068,Texas
63907,Hardin County,3794,Texas
63908,Harris County,4712,Texas
63909,Harris County,6252,Texas
63910,Harris County,4556,Texas
63911,Harris County,5649,Texas
63912,Harris County,5289,Texas
63913,Harris County,2829,Texas
63914,Harris County,2863,Texas
63915,Harris County,1251,Texas
63916,Harris County,2059,Texas
63917,Harris County,5914,Texas
63918,Harris County,2678,Texas
63919,Harris County,5388,Texas
63920,Harris County,3741,Texas
63921,Harris County,7381,Texas
63922,Harris County,2677,Texas
63923,Harris County,3905,Texas
63924,Harris County,5380,Texas
63925,Harris County,4954,Texas
63926,Harris County,2692,Texas
63927,Harris County,3551,Texas
63928,Harris County,2113,Texas
63929,Harris County,2511,Texas
63930,Harris County,4347,Texas
63931,Harris County,4223,Texas
63932,Harris County,3701,Texas
63933,Harris County,3784,Texas
63934,Harris County,6128,Texas
63935,Harris County,3368,Texas
63936,Harris County,1795,Texas
63937,Harris County,4059,Texas
63938,Harris County,3592,Texas
63939,Harris County,6832,Texas
63940,Harris County,9745,Texas
63941,Harris County,5708,Texas
63942,Harris County,8840,Texas
63943,Harris County,9603,Texas
63944,Harris County,8059,Texas
63945,Harris County,3771,Texas
63946,Harris County,4423,Texas
63947,Harris County,2383,Texas
63948,Harris County,5715,Texas
63949,Harris County,3602,Texas
63950,Harris County,4442,Texas
63951,Harris County,3041,Texas
63952,Harris County,6676,Texas
63953,Harris County,4111,Texas
63954,Harris County,3654,Texas
63955,Harris County,7646,Texas
63956,Harris County,5030,Texas
63957,Harris County,5670,Texas
63958,Harris County,2838,Texas
63959,Harris County,7948,Texas
63960,Harris County,4240,Texas
63961,Harris County,4073,Texas
63962,Harris County,2362,Texas
63963,Harris County,1280,Texas
63964,Harris County,4709,Texas
63965,Harris County,2196,Texas
63966,Harris County,3513,Texas
63967,Harris County,3389,Texas
63968,Harris County,2475,Texas
63969,Harris County,2764,Texas
63970,Harris County,2440,Texas
63971,Harris County,3719,Texas
63972,Harris County,4258,Texas
63973,Harris County,5100,Texas
63974,Harris County,7588,Texas
63975,Harris County,4306,Texas
63976,Harris County,2616,Texas
63977,Harris County,2910,Texas
63978,Harris County,2983,Texas
63979,Harris County,3292,Texas
63980,Harris County,2907,Texas
63981,Harris County,7756,Texas
63982,Harris County,4648,Texas
63983,Harris County,3342,Texas
63984,Harris County,16203,Texas
63985,Harris County,10670,Texas
63986,Harris County,11459,Texas
63987,Harris County,8613,Texas
63988,Harris County,4067,Texas
63989,Harris County,5221,Texas
63990,Harris County,4134,Texas
63991,Harris County,3039,Texas
63992,Harris County,8299,Texas
63993,Harris County,6343,Texas
63994,Harris County,5977,Texas
63995,Harris County,7192,Texas
63996,Harris County,4118,Texas
63997,Harris County,4374,Texas
63998,Harris County,2354,Texas
63999,Harris County,4430,Texas
64000,Harris County,7537,Texas
64001,Harris County,5226,Texas
64002,Harris County,6082,Texas
64003,Harris County,4924,Texas
64004,Harris County,2883,Texas
64005,Harris County,7865,Texas
64006,Harris County,2228,Texas
64007,Harris County,5755,Texas
64008,Harris County,2965,Texas
64009,Harris County,2361,Texas
64010,Harris County,3899,Texas
64011,Harris County,7761,Texas
64012,Harris County,5973,Texas
64013,Harris County,5381,Texas
64014,Harris County,2887,Texas
64015,Harris County,14863,Texas
64016,Harris County,14545,Texas
64017,Harris County,6708,Texas
64018,Harris County,5872,Texas
64019,Harris County,11226,Texas
64020,Harris County,14136,Texas
64021,Harris County,8620,Texas
64022,Harris County,4944,Texas
64023,Harris County,12420,Texas
64024,Harris County,4300,Texas
64025,Harris County,7276,Texas
64026,Harris County,11136,Texas
64027,Harris County,9559,Texas
64028,Harris County,9113,Texas
64029,Harris County,8948,Texas
64030,Harris County,11016,Texas
64031,Harris County,10138,Texas
64032,Harris County,11512,Texas
64033,Harris County,11933,Texas
64034,Harris County,19763,Texas
64035,Harris County,6047,Texas
64036,Harris County,7642,Texas
64037,Harris County,5259,Texas
64038,Harris County,4893,Texas
64039,Harris County,8800,Texas
64040,Harris County,9865,Texas
64041,Harris County,3171,Texas
64042,Harris County,7843,Texas
64043,Harris County,6203,Texas
64044,Harris County,7221,Texas
64045,Harris County,2671,Texas
64046,Harris County,5891,Texas
64047,Harris County,5936,Texas
64048,Harris County,9974,Texas
64049,Harris County,2175,Texas
64050,Harris County,6556,Texas
64051,Harris County,8148,Texas
64052,Harris County,2163,Texas
64053,Harris County,9920,Texas
64054,Harris County,5590,Texas
64055,Harris County,18369,Texas
64056,Harris County,2167,Texas
64057,Harris County,8294,Texas
64058,Harris County,9744,Texas
64059,Harris County,12844,Texas
64060,Harris County,6996,Texas
64061,Harris County,3995,Texas
64062,Harris County,8115,Texas
64063,Harris County,4121,Texas
64064,Harris County,6715,Texas
64065,Harris County,8216,Texas
64066,Harris County,4203,Texas
64067,Harris County,10613,Texas
64068,Harris County,10388,Texas
64069,Harris County,3394,Texas
64070,Harris County,671,Texas
64071,Harris County,8535,Texas
64072,Harris County,6190,Texas
64073,Harris County,6261,Texas
64074,Harris County,8604,Texas
64075,Harris County,4245,Texas
64076,Harris County,4165,Texas
64077,Harris County,5469,Texas
64078,Harris County,2562,Texas
64079,Harris County,5274,Texas
64080,Harris County,2884,Texas
64081,Harris County,1950,Texas
64082,Harris County,4053,Texas
64083,Harris County,2423,Texas
64084,Harris County,5022,Texas
64085,Harris County,1936,Texas
64086,Harris County,4433,Texas
64087,Harris County,3304,Texas
64088,Harris County,4909,Texas
64089,Harris County,5945,Texas
64090,Harris County,3898,Texas
64091,Harris County,2535,Texas
64092,Harris County,5387,Texas
64093,Harris County,6763,Texas
64094,Harris County,5536,Texas
64095,Harris County,5256,Texas
64096,Harris County,5313,Texas
64097,Harris County,1436,Texas
64098,Harris County,7538,Texas
64099,Harris County,3785,Texas
64100,Harris County,5687,Texas
64101,Harris County,4454,Texas
64102,Harris County,2543,Texas
64103,Harris County,5570,Texas
64104,Harris County,3427,Texas
64105,Harris County,2182,Texas
64106,Harris County,1807,Texas
64107,Harris County,2300,Texas
64108,Harris County,3497,Texas
64109,Harris County,8013,Texas
64110,Harris County,2400,Texas
64111,Harris County,2318,Texas
64112,Harris County,3897,Texas
64113,Harris County,2644,Texas
64114,Harris County,3396,Texas
64115,Harris County,4358,Texas
64116,Harris County,2513,Texas
64117,Harris County,3025,Texas
64118,Harris County,2584,Texas
64119,Harris County,4555,Texas
64120,Harris County,2103,Texas
64121,Harris County,5059,Texas
64122,Harris County,4668,Texas
64123,Harris County,2875,Texas
64124,Harris County,6807,Texas
64125,Harris County,4307,Texas
64126,Harris County,3591,Texas
64127,Harris County,2772,Texas
64128,Harris County,6015,Texas
64129,Harris County,4690,Texas
64130,Harris County,2564,Texas
64131,Harris County,4872,Texas
64132,Harris County,4089,Texas
64133,Harris County,5456,Texas
64134,Harris County,7795,Texas
64135,Harris County,8876,Texas
64136,Harris County,8219,Texas
64137,Harris County,3237,Texas
64138,Harris County,6795,Texas
64139,Harris County,4630,Texas
64140,Harris County,4506,Texas
64141,Harris County,2971,Texas
64142,Harris County,6944,Texas
64143,Harris County,3247,Texas
64144,Harris County,4068,Texas
64145,Harris County,6113,Texas
64146,Harris County,5728,Texas
64147,Harris County,4042,Texas
64148,Harris County,1685,Texas
64149,Harris County,5834,Texas
64150,Harris County,7959,Texas
64151,Harris County,6423,Texas
64152,Harris County,4113,Texas
64153,Harris County,6994,Texas
64154,Harris County,3826,Texas
64155,Harris County,5523,Texas
64156,Harris County,3743,Texas
64157,Harris County,8083,Texas
64158,Harris County,6021,Texas
64159,Harris County,7591,Texas
64160,Harris County,4411,Texas
64161,Harris County,3467,Texas
64162,Harris County,3568,Texas
64163,Harris County,5370,Texas
64164,Harris County,4154,Texas
64165,Harris County,5377,Texas
64166,Harris County,5360,Texas
64167,Harris County,1476,Texas
64168,Harris County,10223,Texas
64169,Harris County,3982,Texas
64170,Harris County,8480,Texas
64171,Harris County,6666,Texas
64172,Harris County,3971,Texas
64173,Harris County,4793,Texas
